You may check your phone’s screen time settings for a more accurate estimate. Round to the nearest whole number - Number of hours",What are your top 3 reasons for using media (other than messaging)? (Select 3) - Selected Choice,What are your top 3 reasons for using media (other than messaging)? (Select 3) - Other (please specify): - Text,I browse my social media feed to see posts and updates from others.,"I view other users' profiles and the content they share. (e.g., influencers, friends, celebrities)",I read comments on other people’s posts.,"I watch stories, reels, shorts, or similar content posted by others.",I create my own original content for social media.,"I post photos, videos, stories, or other content on social media.","I share, repost, or recommend content to others.","I comment on, reply to, or interact with other people’s posts.",Which of the following statements best describes how much you know about deepfakes?,This is an attention check. Please select ‘Unlikely.’,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,"I know how to use search engines (e.g., Google, Bing, etc.) to find the information I need online.","I understand the political, economic, and social meanings behind media content.",I understand the different opinions and perspectives shared by others in the media.,"Beyond basic phone use, I use hardware (e.g., camera, microphone, lighting, etc.) and/or software (e.g., photo editing apps, Adobe, CapCut, Canva, Audacity, etc.) to create or edit social media content.","I regularly share posts, photos, videos, or other content on social media.","I regularly interact with other users by commenting on, replying to, or reacting to their posts.","I share my opinions and/or participate in online discussions in ways that can influence, inform, or 
challenge the thoughts of other people.","When I post or comment online, I try to consider different viewpoints about the 
topic.",I interact and/or collaborate with different people online to share ideas or achieve a common goal.,I compare information from different sources before deciding what to believe.,"I think critically about media content by comparing it with my own knowledge, opinions, and 
experiences.","I evaluate whether information in the media is accurate, reliable, and trustworthy.","I believe that [social media platform] takes users’ exposure to misinformation seriously.

12/07/2026 16:55,12/07/2026 17:05,0,100,621,1,12/07/2026 17:05,R_2cvlKTlJd701Qmz,anonymous,EN,0,,"1,2,3",2,19,2,10,,4,4,4,3,4,4,"1,4,6,7,8,10",12,"3,5,7",,2,3,4,4,1,2,2,1,4,2,2,3,1,2,2,2,2,3,1,2,1,2,1,2,1,3,5,4,4,5,2,2,1,4,1,5,3,5,4,3,3,3,3,3,4,4,7,7Custom Value
12/07/2026 16:55,12/07/2026 17:07,0,100,725,1,12/07/2026 17:07,R_DH2OvZFxRGhysaR,anonymous,EN,1,,"1,2,3",3,20,2,2,,4,4,2,3,4,4,"4,8,9,10",11,"2,5,9",,4,3,4,4,1,2,2,3,4,2,2,5,2,1,1,4,2,5,1,4,1,3,1,3,1,1,5,4,4,4,2,3,3,4,3,5,4,4,4,1,1,2,5,3,4,5,7,7Custom Value
12/07/2026 16:56,12/07/2026 17:07,0,100,645,1,12/07/2026 17:07,R_s50VRGrur2TxbHj,anonymous,EN,0.200000003,,"1,2,3",2,22,4,2,,5,4,4,3,3,4,"1,2,3,4,5,6,7,8,9,10",8,"1,5,7",,5,5,4,4,3,3,4,4,3,2,1,4,2,4,1,4,2,5,2,3,1,2,2,4,2,3,5,5,5,5,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,3,3Custom Value
12/07/2026 17:01,12/07/2026 17:11,0,100,582,1,12/07/2026 17:11,R_1f9nSZI1X92cgNo,anonymous,EN,0.899999976,,"1,2,3",2,18,2,4,,4,2,2,3,3,5,"1,4,6,7,10",9,"5,7,10",,4,4,3,4,5,5,5,4,3,2,2,5,2,2,1,2,2,4,1,4,2,3,1,4,1,4,5,4,5,5,4,4,3,5,4,5,5,5,3,4,3,2,3,3,2,3,6,6Custom Value
12/07/2026 17:06,12/07/2026 17:12,0,100,397,1,12/07/2026 17:12,R_1hW5tlHcrtiXaNk,anonymous,EN,1,,"1,2,3",2,18,1,9,,3,3,2,3,2,3,3,5,"1,5,9",,2,2,3,3,2,4,2,2,3,1,1,3,2,2,2,4,2,2,1,3,2,2,2,2,1,2,5,4,5,5,3,3,3,5,4,5,5,5,3,2,1,1,3,3,3,5,5,5Custom Value
12/07/2026 17:02,12/07/2026 17:12,0,100,634,1,12/07/2026 17:12,R_qWbf2ubHKwOxGbD,anonymous,EN,0.899999976,,"1,2,3",2,19,2,7,,4,5,5,5,4,4,"1,4,6,7,8,9,10",9,"5,6,7",,2,2,5,4,2,4,3,3,3,2,2,5,2,4,2,5,2,5,2,3,2,5,2,5,2,5,5,4,5,5,2,1,4,5,4,5,5,5,4,1,1,1,4,5,3,5,4,4Custom Value
12/07/2026 17:05,12/07/2026 17:18,0,100,795,1,12/07/2026 17:18,R_1Pcnw9uFzbhKmH6,anonymous,EN,1,,"1,2,3",2,21,4,5,,4,3,4,4,3,5,"1,4,7,8,9",12,"5,6,7",,5,4,5,5,5,4,5,4,3,2,1,5,2,4,1,2,2,5,1,4,1,2,1,3,2,1,5,4,5,3,4,4,3,4,4,4,5,5,3,3,2,3,4,4,4,4,5,5Custom Value
12/07/2026 17:11,12/07/2026 17:24,0,100,824,1,12/07/2026 17:24,R_3C6qnDulm92p517,anonymous,EN,1,,"1,2,3",2,20,3,11,,4,5,5,3,3,3,"1,3,4,5,7,8,9,10",12,"1,2,5",,5,4,3,4,3,2,3,2,4,2,1,2,2,1,1,3,2,2,1,2,1,3,2,1,1,2,5,5,5,4,2,2,2,5,3,5,5,5,4,3,2,3,3,3,4,5,5,5Custom Value
12/07/2026 17:18,12/07/2026 17:33,0,100,902,1,12/07/2026 17:33,R_2pMovDKv4JQu3n6,anonymous,EN,0.699999988,,"1,2,3",2,21,2,4,,4,4,4,4,4,4,"1,3,4,7,9,10",5,"1,5,7",,5,5,5,5,2,2,2,2,5,2,2,4,2,2,2,4,2,5,1,3,2,2,1,2,1,3,5,5,5,5,4,4,2,4,2,5,4,5,4,3,4,2,5,4,4,5,7,7Custom Value
12/07/2026 17:30,12/07/2026 17:39,0,100,518,1,12/07/2026 17:39,R_2bG2wYAZz5csITf,anonymous,EN,0.400000006,,"1,2,3",2,19,2,9,,5,3,3,2,4,5,"1,4,7,8,9,10",8,"2,5,7",,3,4,2,3,1,2,2,2,4,2,2,2,2,2,2,1,2,5,1,2,1,2,1,2,1,2,4,4,4,4,2,4,2,4,2,4,4,4,3,4,4,3,4,2,2,4,8,8Custom Value
12/07/2026 17:27,12/07/2026 17:39,0,100,730,1,12/07/2026 17:39,R_vrDskcjy2iLDFAZ,anonymous,EN,0.899999976,,"1,2,3",2,18,1,11,,5,4,5,4,5,5,1,10,"1,4,5",,5,5,5,5,2,2,1,3,5,3,2,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8Custom Value
12/07/2026 17:30,12/07/2026 17:43,0,100,736,1,12/07/2026 17:43,R_5b9rzSInUAGUCFH,anonymous,EN,0.300000012,,"1,2,3",2,19,2,9,,4,2,3,3,4,4,"1,2,3,4,5,6,7,8,9,10",8,"1,5,7",,4,4,4,3,3,3,4,2,4,2,2,2,2,2,2,3,2,3,1,3,1,4,1,4,1,4,5,5,4,5,4,4,4,5,3,5,5,5,2,3,2,2,4,3,4,4,8,8Custom Value
12/07/2026 17:41,12/07/2026 17:54,0,100,806,1,12/07/2026 17:54,R_3nAv7NO4R4kO4Rj,anonymous,EN,0.899999976,,"1,2,3",4,19,1,9,,5,4,4,5,4,4,"1,4,5,6,7,8,10",6,"1,5,7",,4,4,4,4,2,3,3,3,4,2,2,1,1,2,2,2,2,2,1,3,1,3,1,2,1,2,5,5,4,4,4,4,4,4,3,4,4,4,4,2,2,3,4,4,2,5,7,7Custom Value
12/07/2026 17:44,12/07/2026 17:54,0,100,591,1,12/07/2026 17:54,R_3PXMt9ozuaEOnNI,anonymous,EN,0.400000006,,"1,2,3",2,20,3,3,,3,3,2,2,3,3,"1,3,4,5,7,8,9,10",4,"1,5,7",,3,4,4,4,1,2,2,2,5,2,2,2,1,3,2,4,2,4,1,5,1,4,2,4,1,3,5,5,5,5,3,4,4,5,3,5,5,5,4,2,3,2,3,4,3,5,6,6Custom Value
12/07/2026 18:15,12/07/2026 18:23,0,100,462,1,12/07/2026 18:23,R_6lHQAXawRN9yv61,anonymous,EN,0.400000006,,"1,2,3",1,19,3,6,,4,3,4,4,4,3,"1,3,4,5,6,7,8,9,10",6,"2,7,10",,4,4,5,5,1,2,4,4,3,2,2,5,1,2,2,3,2,5,1,4,1,4,1,4,2,3,5,5,5,4,5,5,5,4,4,4,4,4,5,4,4,2,4,5,4,4,6,6Custom Value
12/07/2026 18:13,12/07/2026 18:24,0,100,670,1,12/07/2026 18:24,R_3n2fvIbrkYiQHCG,anonymous,EN,1,,"1,2,3",1,21,3,7,,1,1,1,3,2,1,"1,3,4,7,8,9,10",3,"1,5,7",,2,2,3,2,1,2,2,2,3,2,2,3,1,4,2,4,2,4,1,4,2,3,2,5,2,3,5,5,5,5,2,2,2,5,4,5,5,5,5,1,1,1,5,5,1,5,4,4Custom Value
12/07/2026 18:15,12/07/2026 18:25,0,100,624,1,12/07/2026 18:25,R_2sTP5VfV30aUKvn,anonymous,EN,1,,"1,2,3",2,22,4,11,,4,3,5,3,4,4,"1,4,7,9",12,"1,2,7",,3,3,4,4,1,2,2,2,5,2,2,3,2,2,2,3,2,4,1,4,2,2,1,3,1,3,5,5,5,5,2,2,2,4,3,4,4,5,4,2,2,2,4,4,3,5,7,7Custom Value
12/07/2026 17:52,12/07/2026 18:28,0,100,2158,1,12/07/2026 18:28,R_29cr1Y8jlHfPxuH,anonymous,EN,0.800000012,,"1,2,3",4,20,2,9,,3,4,2,2,4,3,"1,3,4,5,7,8,9,10",12,"2,4,7",,3,4,4,3,2,2,3,2,3,2,2,1,2,2,2,2,2,1,1,3,1,2,2,4,1,3,5,4,4,4,2,4,1,5,3,4,4,5,3,2,2,2,3,3,3,5,7,7Custom Value
12/07/2026 18:24,12/07/2026 18:31,0,100,374,1,12/07/2026 18:31,R_1igGWcoXZHYqW08,anonymous,EN,0.300000012,,"1,2,3",1,19,2,1,,4,4,4,2,3,2,"1,2,4,8",4,"1,5,9",,3,2,3,3,1,2,3,2,5,2,2,4,1,2,1,2,2,5,1,2,1,3,1,2,1,2,5,5,5,5,4,4,3,4,4,4,3,4,5,5,5,5,5,5,3,5,6,6Custom Value
12/07/2026 18:29,12/07/2026 18:39,0,100,615,1,12/07/2026 18:39,R_1E04Wl7MtdRQOsK,anonymous,EN,0.100000001,,"1,2,3",2,18,2,9,,5,3,5,3,3,5,"1,3,4,5,6,7,9,10",6,"1,4,7",,4,4,4,5,2,3,4,2,2,2,2,5,2,5,2,5,2,5,1,5,1,4,1,5,1,5,5,5,4,5,4,3,2,4,2,4,4,4,2,3,4,3,3,3,4,5,8,8Custom Value
12/07/2026 18:23,12/07/2026 18:41,0,100,1064,1,12/07/2026 18:41,R_2di2CJp80abJcNG,anonymous,EN,1,,"1,2,3",1,28,5,11,,3,3,4,4,4,4,"1,3,4,6,8,9,10",8,"1,7,9",,3,3,3,4,4,4,3,3,4,2,2,2,2,2,2,2,2,5,1,4,2,2,1,4,1,2,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,3,2,2,4,4,7,7Custom Value
12/07/2026 18:35,12/07/2026 18:45,0,100,609,1,12/07/2026 18:46,R_ZBGs1eqWY6HimEF,anonymous,EN,0.600000024,,"1,2,3",2,20,2,11,,4,3,2,3,3,3,"1,3,8,10",9,"5,7,10",,3,4,4,5,2,2,4,3,5,2,2,2,2,5,1,1,2,5,1,5,1,4,1,3,1,3,5,5,5,5,2,2,1,1,1,5,5,4,5,3,5,3,5,5,3,4,7,7Custom Value
12/07/2026 18:43,12/07/2026 18:55,0,100,725,1,12/07/2026 18:55,R_2QzfgZTHDsGA30S,anonymous,EN,1,,"1,2,3",2,22,3,5,,5,4,5,4,4,4,"1,4,6,7,8,9",5,"1,7,9",,3,3,2,2,1,1,2,1,4,2,2,3,1,2,1,3,2,3,1,4,1,4,1,4,1,4,5,4,4,4,2,4,4,4,3,2,4,4,2,2,2,3,4,4,3,4,6,6Custom Value
12/07/2026 18:45,12/07/2026 18:58,0,100,801,1,12/07/2026 18:58,R_2R81g0SMUvS6fAl,anonymous,EN,0.100000001,,"1,2,3",2,18,1,10,,5,3,3,2,4,4,"1,3,4,6,7,8,9,10",5,"1,2,7",,3,4,3,5,2,2,3,2,4,2,2,3,2,4,2,2,2,4,1,3,1,1,1,3,1,4,5,4,4,5,1,1,4,4,2,4,5,5,2,2,1,3,5,5,4,5,8,8Custom Value
12/07/2026 18:59,12/07/2026 19:08,0,100,581,1,12/07/2026 19:08,R_3e4vDccSIhTOF0C,anonymous,EN,1,,"1,2,3",1,21,3,11,,5,3,3,5,5,4,"1,2,3,4,7,9",10,"1,5,7",,5,5,4,5,4,4,4,3,4,2,1,5,2,2,2,5,1,5,1,4,1,2,1,3,1,4,5,5,5,5,4,4,4,4,5,5,4,4,3,3,2,4,5,4,3,5,6,6Custom Value
12/07/2026 18:59,12/07/2026 19:09,0,100,563,1,12/07/2026 19:09,R_1Lpv5kBt0EZmRKQ,anonymous,EN,0.300000012,,"1,2,3",2,18,1,5,,4,3,5,4,3,4,"1,4,7,8",9,"3,5,7",,4,4,4,5,4,2,1,2,4,2,1,3,1,3,1,5,2,4,1,4,2,4,2,4,1,3,5,4,4,5,3,3,5,4,4,5,5,5,5,4,4,3,5,4,4,5,3,3Custom Value
12/07/2026 18:56,12/07/2026 19:12,0,100,953,1,12/07/2026 19:12,R_WpSIiYD2Dv7kPp7,anonymous,EN,1,,"1,2,3",2,20,2,5,,2,3,4,2,3,5,"1,3,4,7,8,9,10",12,"1,5,7",,4,4,4,5,1,4,4,4,4,2,1,1,1,4,2,2,2,2,1,2,2,1,2,2,1,1,5,4,3,4,4,4,3,4,4,5,5,5,3,3,2,2,4,3,4,4,4,4Custom Value
12/07/2026 19:11,12/07/2026 19:19,0,100,523,1,12/07/2026 19:19,R_1loDraVGjsQiYk4,anonymous,EN,1,,"1,2,3",2,19,1,11,,2,3,4,2,2,5,"1,3,4,5,6,7,8,9,10",12,"1,2,7",,3,3,4,3,4,2,4,1,4,2,1,3,2,3,1,4,2,5,1,4,2,2,1,3,2,2,5,5,4,5,4,4,4,4,5,5,5,5,4,4,4,3,2,4,2,2,4,4Custom Value
12/07/2026 19:21,12/07/2026 19:27,0,100,335,1,12/07/2026 19:27,R_064FWqvwplacaat,anonymous,EN,1,,"1,2,3",1,22,4,11,,4,3,3,3,2,4,"1,3,4,5,6,7,8,9,10",10,"1,2,7",,3,2,4,2,1,2,1,2,5,2,1,3,1,2,2,4,2,4,1,3,2,3,2,4,2,4,5,5,5,5,1,1,4,4,4,5,5,5,5,3,3,2,5,5,4,5,3,3Custom Value
12/07/2026 20:36,12/07/2026 20:48,0,100,703,1,12/07/2026 20:48,R_1Fai5H6rB6ACabQ,anonymous,EN,0.899999976,,"1,2,3",2,21,4,11,,4,4,5,4,4,3,"1,3,4,5,6,7,8,10",8,"4,5,7",,3,2,2,3,1,2,3,2,4,2,2,3,2,5,1,2,2,5,2,1,1,3,1,3,1,4,5,4,4,5,1,1,3,4,2,5,5,5,3,2,3,3,4,4,4,4,6,6Custom Value
12/07/2026 21:18,12/07/2026 21:25,0,100,406,1,12/07/2026 21:25,R_1oANSwd1vjg51jQ,anonymous,EN,0,,"1,2,3",2,20,3,4,,2,2,2,2,1,3,"2,3,5,8,9,10",1,"1,3,7",,2,2,3,4,1,3,3,2,2,2,2,3,2,2,1,4,2,4,1,2,1,4,2,5,1,3,2,3,2,3,3,2,3,3,4,2,4,3,2,4,4,4,3,4,3,4,6,6Custom Value
12/07/2026 21:30,12/07/2026 21:45,0,100,952,1,12/07/2026 21:45,R_2dYM8k9HxiJhN9a,anonymous,EN,1,,"1,2,3",2,18,1,3,,4,4,3,3,3,4,"1,4,6,7,9",8,"5,6,7",,4,3,4,4,2,3,3,2,3,2,2,4,1,2,1,2,2,3,1,4,1,2,1,3,1,3,4,4,4,4,4,4,3,4,3,4,4,4,4,2,2,3,4,3,4,5,6,6Custom Value
12/07/2026 22:00,12/07/2026 22:07,0,100,436,1,12/07/2026 22:07,R_UaTl4kpeUnzSZwZ,anonymous,EN,1,,"1,2,3",2,20,3,9,,3,3,3,4,2,3,"4,6,7,8",5,"6,7,9",,3,3,3,4,2,2,2,2,3,2,1,4,2,3,1,3,2,4,2,3,1,3,1,2,1,2,5,4,5,4,2,2,3,2,2,5,5,5,2,1,1,1,4,5,2,5,5,5Custom Value
12/07/2026 22:09,12/07/2026 22:20,0,100,642,1,12/07/2026 22:20,R_3e7Uh8pyZNXQB0g,anonymous,EN,0.400000006,,"1,2,3",1,20,2,9,,3,2,2,3,3,4,"1,6,7,10",8,"2,3,7",,4,3,4,4,2,2,4,4,4,2,1,3,1,3,2,5,2,5,2,2,1,2,1,4,1,3,5,5,5,4,4,3,5,5,5,5,5,5,5,2,5,1,5,3,1,5,5,5Custom Value
12/07/2026 22:16,12/07/2026 22:22,0,100,362,1,12/07/2026 22:23,R_2dfIOh6tJeS4Ytq,anonymous,EN,1,,"1,2,3",2,19,2,11,,2,1,4,5,3,4,"2,5,7,9,10",8,"2,4,7",,2,2,4,4,1,2,1,1,5,2,1,2,2,2,2,5,2,5,1,2,1,1,2,2,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,3,5,3,5,5,2,5,6,6Custom Value
12/07/2026 22:21,12/07/2026 22:28,0,100,421,1,12/07/2026 22:28,R_1GJLNUsKODQAOXI,anonymous,EN,1,,"1,2,3",2,21,3,5,,5,4,5,5,4,4,"1,2,4,6,7,8,9,10",12,"2,3,5",,5,5,3,5,3,3,3,3,5,2,1,5,1,3,2,3,2,5,1,5,1,5,1,3,2,3,3,4,5,5,5,4,3,3,3,5,5,5,5,1,1,1,5,5,5,5,5,5Custom Value
12/07/2026 22:34,12/07/2026 22:46,0,100,724,1,12/07/2026 22:46,R_0kPiR4yvxl8SBJD,anonymous,EN,1,,"1,2,3",2,21,2,3,,3,4,3,3,3,4,"1,3,4,10",5,"2,4,5",,4,2,2,3,2,2,2,3,4,2,2,4,2,3,2,4,2,4,1,4,2,3,1,3,1,4,4,3,3,4,2,3,3,4,3,5,4,5,4,1,1,2,3,4,3,4,7,7Custom Value
12/07/2026 22:38,12/07/2026 22:50,0,100,706,1,12/07/2026 22:50,R_zSvWgWakVSqWY5r,anonymous,EN,1,,"1,2,3",1,20,2,4,,4,2,3,4,4,5,"1,4,7,9,10",5,"1,7,9",,4,3,4,4,1,2,4,3,4,2,1,4,2,3,2,3,2,2,1,5,1,3,1,2,2,4,5,5,5,5,2,3,2,4,4,5,5,5,4,4,2,1,4,4,4,5,6,6Custom Value
12/07/2026 23:40,12/07/2026 23:46,0,100,352,1,12/07/2026 23:46,R_2SDdjkhX2ppbqhd,anonymous,EN,0.100000001,,"1,2,3",2,19,1,11,,4,3,3,3,3,4,"1,4,8,9",12,"5,7,10",,3,3,3,3,1,3,3,3,2,2,2,2,2,3,1,2,2,2,2,1,2,2,1,2,1,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5Custom Value
12/07/2026 23:51,12/07/2026 23:57,0,100,355,1,12/07/2026 23:57,R_3J9839rn4frBb30,anonymous,EN,0.899999976,,"1,2,3",2,23,6,5,,5,5,5,5,5,5,"1,3,4,5,8,9,10",5,"1,6,7",,5,5,5,5,5,5,5,5,3,2,1,5,2,4,2,4,2,4,1,4,1,2,2,4,1,4,5,4,4,4,4,4,5,5,5,5,5,5,5,2,2,4,5,4,2,5,6,6Custom Value
13/07/2026 00:03,13/07/2026 00:11,0,100,457,1,13/07/2026 00:11,R_XgMbR1NUPHqjSyl,anonymous,EN,0.100000001,,"1,2,3",1,20,3,9,,5,5,5,5,5,3,"1,4,9",12,"5,7,8",,5,5,5,5,5,5,2,2,4,2,1,2,2,2,1,4,2,5,2,2,1,4,2,5,1,3,5,4,5,4,2,4,1,5,1,4,5,5,3,3,4,2,4,5,3,5,4,4Custom Value
13/07/2026 00:16,13/07/2026 00:24,0,100,478,1,13/07/2026 00:24,R_QfXioy2fIvjud21,anonymous,EN,0.899999976,,"1,2,3",2,20,2,11,,3,2,4,4,3,4,"1,2,3,4,7,8,10",8,"1,7,10",,3,3,5,5,2,1,5,4,4,2,1,3,1,2,2,3,2,4,1,3,1,3,1,2,2,3,5,5,4,4,2,4,4,3,4,4,5,5,4,2,3,4,5,4,2,5,5,5Custom Value
13/07/2026 00:41,13/07/2026 00:50,0,100,535,1,13/07/2026 00:50,R_uw6m9MgxArH07rr,anonymous,EN,0.400000006,,"1,2,3",2,18,1,3,,4,3,2,3,3,3,"1,4,7,8,9",6,"2,5,7",,4,4,4,4,4,5,5,4,4,2,2,4,2,3,2,2,2,5,1,4,1,3,2,3,1,3,5,5,5,5,4,4,4,4,3,5,5,5,2,3,2,3,5,5,5,5,7,7Custom Value
13/07/2026 00:48,13/07/2026 00:59,0,100,616,1,13/07/2026 00:59,R_AoqwMIpXYOXvoKl,anonymous,EN,0.5,,"1,2,3",1,21,3,11,,3,3,3,3,4,3,"1,2,3,4,5,6,7,8,9,10",4,"2,4,6",,3,3,3,3,3,3,3,3,5,2,2,5,2,5,2,5,2,5,1,5,2,5,1,5,1,5,5,3,3,5,5,5,3,5,5,5,5,5,4,5,5,3,4,4,5,5,7,7Custom Value
13/07/2026 00:49,13/07/2026 01:05,0,100,953,1,13/07/2026 01:05,R_2P1fGADGP0Y2wd9,anonymous,EN,,,"1,2,3",1,18,1,10,,4,3,3,3,4,5,"1,3,4,5,7,10",4,"5,7,10",,5,3,4,4,1,2,3,2,5,2,2,5,1,3,2,4,2,3,1,3,2,3,2,3,1,2,5,5,5,5,4,4,3,5,3,5,5,5,5,3,3,3,4,4,4,5,5,5Custom Value
13/07/2026 00:44,13/07/2026 01:06,0,100,1291,1,13/07/2026 01:06,R_2e9iwZkicDt8c70,anonymous,EN,0.800000012,,"1,2,3",1,21,2,7,,5,3,4,4,4,5,"1,4,7,10",6,"1,5,7",,4,4,5,3,3,3,5,5,2,2,1,2,2,5,2,5,2,5,1,4,1,3,2,4,1,3,5,5,4,5,3,4,5,3,3,5,5,5,4,4,4,3,3,3,3,5,6,6Custom Value
13/07/2026 00:58,13/07/2026 01:07,0,100,580,1,13/07/2026 01:07,R_1In0sAp0r6PLCB2,anonymous,EN,0.899999976,,"1,2,3",2,20,3,8,,4,3,5,4,4,4,"1,2,4,5,7,8",12,"1,5,7",,4,4,3,4,2,2,4,4,4,2,2,4,2,4,1,4,2,5,1,4,2,3,1,5,1,4,5,5,5,5,3,4,5,5,5,5,5,5,4,3,3,2,4,4,3,5,6,6Custom Value
13/07/2026 01:00,13/07/2026 01:12,0,100,716,1,13/07/2026 01:12,R_3rSVemnQsbyvysn,anonymous,EN,0,,"1,2,3",2,19,1,10,,3,3,3,3,4,5,"1,3,4,7,8,9",12,"3,5,7",,4,3,5,4,1,3,4,2,4,2,2,3,2,3,2,3,2,5,1,4,1,4,1,2,1,2,5,3,3,5,3,3,3,2,2,4,4,5,3,3,3,3,3,3,3,3,8,8Custom Value
13/07/2026 01:13,13/07/2026 01:22,0,100,580,1,13/07/2026 01:22,R_2ASiYrN0XNhaBoW,anonymous,EN,0.899999976,,"1,2,3",1,19,1,10,,4,4,5,4,5,4,"1,7,8,9,10",4,"1,3,5",,4,5,5,5,2,2,4,1,4,2,2,4,2,5,2,5,2,2,1,4,1,4,1,4,1,4,5,5,4,5,2,2,4,4,4,4,5,4,4,2,4,2,4,4,4,5,8,8Custom Value
13/07/2026 00:43,13/07/2026 01:23,0,100,2381,1,13/07/2026 01:23,R_3paUnJ0eTPjzlZW,anonymous,EN,,,"1,2,3",2,19,1,4,,5,3,5,3,5,4,"1,4,6,7,9,10",12,"1,3,5",,4,3,4,3,2,3,4,3,3,2,2,5,2,3,2,5,2,3,1,4,1,2,1,3,1,3,5,4,5,4,4,4,4,5,5,5,4,4,4,4,4,5,4,5,4,5,8,8Custom Value
13/07/2026 01:21,13/07/2026 01:35,0,100,802,1,13/07/2026 01:35,R_1P12KBAJcakIiQv,anonymous,EN,0.300000012,,"1,2,3",2,21,2,6,,3,2,4,3,2,4,"1,4",3,"3,5,7",,2,1,3,2,2,2,2,1,2,2,1,4,2,5,2,3,2,4,1,3,1,3,2,2,2,2,5,4,4,4,2,2,2,2,2,4,4,5,4,2,2,2,3,4,4,4,5,5Custom Value
13/07/2026 01:27,13/07/2026 01:38,0,100,628,1,13/07/2026 01:38,R_3PohfzyM9LmyH6t,anonymous,EN,0.600000024,,"1,2,3",1,21,2,11,,5,3,5,4,4,4,"1,2,3,4,5,6,7,8,9,10",12,"7,9,10",,5,5,5,5,3,4,5,4,4,2,2,5,1,3,2,5,2,4,1,4,2,3,1,4,2,2,5,4,4,4,4,4,3,5,2,5,4,5,3,3,3,3,4,3,4,5,5,5Custom Value
13/07/2026 01:24,13/07/2026 01:39,0,100,916,1,13/07/2026 01:39,R_1gUrsRWaf8cb0Pp,anonymous,EN,0.300000012,,"1,2,3",2,19,1,8,,2,2,1,3,3,4,"1,4,6,7,8,9,10",6,"3,5,7",,4,3,4,4,1,2,3,2,4,2,2,5,2,4,2,3,2,5,1,5,1,3,1,4,1,4,4,4,5,3,3,2,2,5,3,5,4,5,4,3,4,3,4,4,3,5,8,8Custom Value
13/07/2026 01:33,13/07/2026 01:43,0,100,586,1,13/07/2026 01:43,R_1EaEUPu2zgsxsqJ,anonymous,EN,0.300000012,,"1,2,3",1,20,2,5,,5,5,5,5,3,4,"1,3,5,6,7,8,9,10",9,"1,5,7",,4,3,4,4,3,4,4,4,5,2,2,5,2,4,2,5,2,5,1,4,1,4,2,4,2,3,5,5,4,4,5,5,4,4,4,4,5,5,3,3,3,3,3,3,3,5,6,6Custom Value
13/07/2026 01:42,13/07/2026 01:53,0,100,677,1,13/07/2026 01:53,R_3kN9leMJq7orcNf,anonymous,EN,1,,"1,2,3",2,20,3,2,,2,3,3,3,1,2,"1,3,4,8,9",6,"1,6,10",,4,4,3,5,2,3,3,3,4,2,2,4,1,3,2,2,2,2,1,3,1,2,1,3,1,3,4,5,4,5,4,4,5,4,3,4,4,4,3,2,1,1,4,4,3,5,7,7Custom Value
13/07/2026 01:45,13/07/2026 01:55,0,100,595,1,13/07/2026 01:55,R_37OykYdcWCTqvjr,anonymous,EN,0.899999976,,"1,2,3",1,20,1,3,,5,5,5,3,3,5,"1,2,3,4,5,6,8,9,10",6,"2,5,9",,5,3,3,5,2,2,2,2,4,2,2,5,1,5,2,5,2,5,1,5,2,5,2,5,2,5,5,4,5,5,2,2,2,4,5,5,5,5,3,5,4,4,3,4,4,4,4,4Custom Value
13/07/2026 02:05,13/07/2026 02:12,0,100,416,1,13/07/2026 02:12,R_29ucbYyAlytimJc,anonymous,EN,0.800000012,,"1,2,3",1,21,3,5,,5,2,5,1,5,5,"1,7,10",6,"1,2,5",,5,3,5,5,1,2,1,1,5,2,2,5,1,3,2,5,2,5,1,5,1,5,2,5,2,4,5,4,5,1,1,1,1,3,1,4,4,5,3,3,3,3,5,5,3,5,5,5Custom Value
13/07/2026 02:16,13/07/2026 02:25,0,100,545,1,13/07/2026 02:25,R_3jfHQyCfOPL3jKu,anonymous,EN,0.300000012,,"1,2,3",2,19,1,9,,4,1,2,1,2,3,"1,4,7,9",4,"1,5,9",,3,2,3,3,1,1,3,2,4,4,2,4,2,4,2,4,1,3,1,5,1,5,2,3,1,3,5,5,5,4,3,2,2,2,2,5,5,5,2,2,3,3,3,2,4,5,6,6Custom Value
